"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2105714";"AGANEPAG ISOPROPYL";"AGANEPAG ISOPROPYL|AGN-210961";"Small molecule";"2.0";"471.66";"";"";"6.45";"66.84";"5";"1";"1";"12";"N";"0.29";"None";"None";"6.59";"6.59";"2";"MOL";"0";"33";"5";"1";"1";"471.2443";"-0.41";"NEUTRAL";"C27H37NO4S";"CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2CCCc2ccc(C(=O)OC(C)C)s2)cc1";"GKRBCKDGBDUAIQ-URXFXBBRSA-N"
"CHEMBL3652780";"TIGULIXOSTAT";"LC-350189|LC350189|TIGULIXOSTAT";"Small molecule";"2.0";"294.31";"1";"1";"2.98";"83.84";"5";"1";"0";"3";"N";"0.80";"3.42";"0.40";"2.67";"-0.73";"3";"MOL";"0";"22";"6";"1";"0";"294.1117";"-1.84";"ACID";"C16H14N4O2";"CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21";"JLQQRYOWGCIMMZ-UHFFFAOYSA-N"
"CHEMBL2108704";"GOLNERMINOGENE PRADENOVEC";"ADGV EGR.TNF.11D|ADGVEGR.TNF.11D|GOLNERMINOGENE PRADENOVEC|TNFerade";"Gene";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297687";"ACP-001";"ACP-001|TRANSCON PEG HGH";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2107958";"POLYDEXTROSE";"CP-31,081|CP-31081|E-1200|E1200|INS NO.1200|INS-1200|LITESSE|LITESSE III SYRUP|LITESSE ULTRA|MODIFIED POLYDEXTROSES|POLYDEXTROSE|POLYDEXTROSE A|POLYDEXTROSE F|POLYDEXTROSE SOLUTION|POLYDEXTROSE-K|POLYDEXTROSES-1200|STA-LITE";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802257";"MOZAFANCOGENE AUTOTEMCEL";"MOZAFANCOGENE AUTOTEMCEL|RP-L102";"Gene";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095297";"ULTEVURSEN";"ULTEVURSEN";"Oligonucleotide";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3990046";"ELIVALDOGENE TAVALENTIVEC";"ELIVALDOGENE TAVALENTIVEC|Lenti-D|Lenti-D Drug Product";"Gene";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594486";"ONC-392";"ONC 392|ONC-392";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL151";"LUTEOLIN";"CYANIDENON-1470|Digitoflavone|FLACITRAN|LUTEOLIN|Luteoline|Luteolol|SALIFAZIDE|WELD LAKE|YAMA KARIYASU";"Small molecule";"2.0";"286.24";"294";"1066";"2.28";"111.13";"6";"4";"0";"1";"N";"0.51";"6.57";"None";"2.40";"1.46";"3";"MOL";"0";"21";"6";"4";"0";"286.0477";"1.50";"NEUTRAL";"C15H10O6";"O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IQPNAANSBPBGFQ-UHFFFAOYSA-N"
"CHEMBL5095319";"OGALVIBART";"BMS-986414|C135 LS|C135-LS|IM051|OGALVIBART";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095343";"INTERLEUKIN-12 HUMAN RECOMBINANT";"HEMAMAX|HUMAN INTERLEUKIN 12 RECOMBINANT|HUMAN INTERLEUKIN-12 RECOMBINANT|INTERLEUKIN-12|INTERLEUKIN-12 HUMAN RECOMBINANT|RECOMBINANT HUMAN INTERLEUKIN 12|RECOMBINANT HUMAN INTERLEUKIN-12|RH-IL-12|RH-IL12";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095290";"SAB-176";"SAB-176";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1473252";"TANSHINONE IIA SULFONATE";"TANSHINONE IIA SULFONATE";"Small molecule";"2.0";"396.40";"20";"31";"3.49";"101.65";"5";"1";"0";"1";"N";"0.61";"-3.91";"None";"1.70";"1.43";"2";"MOL";"0";"26";"6";"1";"0";"374.0824";"1.54";"ACID";"C19H17NaO6S";"Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C.[Na+]";"AZEZEAABTDXEHR-UHFFFAOYSA-M"
"CHEMBL4297373";"DOTA-NOC";"DOTA-NAL3-OCTREOTIDE|DOTA-NOC|DOTANOC";"Small molecule";"2.0";"1455.73";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1454.6363";"None";"None";"C69H94N14O17S2";"C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O";"PZCJTYVWTGPGOH-OKVMNLLFSA-N"
"CHEMBL4650244";"NEDOSIRAN";"NEDOSIRAN";"Oligonucleotide";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095199";"TREAMID";"TREAMID|XC268BG";"Small molecule";"2.0";"318.38";"";"";"0.32";"115.56";"4";"4";"0";"10";"N";"0.50";"12.64";"6.83";"-1.29";"-1.39";"2";"MOL";"0";"23";"8";"4";"0";"318.1804";"-0.88";"NEUTRAL";"C15H22N6O2";"O=C(CCCC(=O)NCCc1ncc[nH]1)NCCc1ncc[nH]1";"RIHNPJLBFJQNRE-UHFFFAOYSA-N"
"CHEMBL4297745";"EMI-137";"EMI-137|GE-137";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109640";"14,18";"14,18";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298053";"CODA-001";"CODA-001|CODA001|LUFEPIRSEN|NEXAGON";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095372";"ENSEREPTIDE";"ENSEREPTIDE|PXL-01|PXL01";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL386768";"EDOTREOTIDE YTTRIUM";"";"Protein";"2.0";"1507.55";"5";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1506.4979";"None";"None";"C65H89N14O18S2Y";"";""
"CHEMBL2109333";"ANTI-CD18";"ANTI-CD18";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108476";"PRONASE";"PRONASE";"Enzyme";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297381";"TRIMEBUTINE 3-THIOCARBAMOYLBENZENESULFONATE";"GIC 1001|GIC-1001|TRIMEBUTINE 3-THIOCARBAMOYLBENZENESULFONATE";"Small molecule";"2.0";"604.75";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"604.1913";"None";"None";"C29H36N2O8S2";"CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.NC(=S)c1cccc(S(=O)(=O)O)c1";"ACKBGPXURGPUEW-UHFFFAOYSA-N"
"CHEMBL4298157";"FLUBROBENGUANE F18";"(18F)LMI 1195|FLUBROBENGUANE (18F)|FLUBROBENGUANE F-18|FLUBROBENGUANE F18|LMI 1195|LMI 1195 F-18|LMI-1195 F-18";"Small molecule";"2.0";"303.17";"";"";"2.17";"71.13";"2";"3";"0";"6";"N";"0.43";"None";"11.68";"1.64";"-0.77";"1";"MOL";"0";"17";"4";"4";"0";"303.0383";"-0.76";"BASE";"C11H15BrFN3O";"N=C(N)NCc1ccc(OCCC[18F])c(Br)c1";"ZYULQCDNUYJBRI-HSGWXFLFSA-N"
"CHEMBL4650346";"MIRAMISTIN";"DT 2 (SURFACTANT)|MIRAMISTIN|MYRAMISTIN";"Small molecule";"2.0";"439.13";"25";"67";"6.47";"29.10";"1";"1";"1";"18";"N";"0.22";"None";"None";"2.42";"2.42";"1";"MOL";"0";"29";"3";"1";"1";"403.3683";"-0.13";"NEUTRAL";"C26H47ClN2O";"CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1.[Cl-]";"JQQZCIIDNVIQKO-UHFFFAOYSA-N"
"CHEMBL2103808";"EPETIRIMOD ESYLATE";"851-B|851B|EPETIRIMOD ESYLATE|EPETIRIMOD ESYLATE MONOHYDRATE|S-30563-35-65";"Small molecule";"2.0";"369.45";"";"";"2.22";"69.62";"5";"1";"0";"2";"N";"0.75";"None";"3.66";"1.82";"1.82";"3";"MOL";"0";"18";"5";"2";"0";"241.1327";"-0.90";"NEUTRAL";"C15H23N5O4S";"CC(C)Cn1cnc2c(N)nc3cccnc3c21.CCS(=O)(=O)O.O";"WGQREWBBEJMLOV-UHFFFAOYSA-N"
"CHEMBL1208017";"CHOLATE";"CHOLATE";"Small molecule";"2.0";"422.61";"";"";"3.84";"97.99";"4";"4";"0";"4";"N";"0.55";"4.52";"None";"2.86";"0.07";"0";"MOL";"0";"30";"5";"4";"0";"422.3032";"2.54";"ACID";"C25H42O5";"C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@@H](O)C[C@H]3C[C@@H](O)[C@@]21C";"FNVLMBBATOHQQV-GVCNFLCJSA-N"
"CHEMBL281202";"CARVACROL";"2-HYDROXY-P-CYMENE|2-P-CYMENOL|ANTIOXINE|CARVACROL|DENTOL|FEMA NO. 2245|ISOPROPYL-O-CRESOL|ISOTHYMOL|NSC-6188";"Small molecule";"2.0";"150.22";"54";"187";"2.82";"20.23";"1";"1";"0";"1";"Y";"0.65";"10.42";"None";"3.43";"3.43";"1";"MOL";"0";"11";"1";"1";"0";"150.1045";"0.27";"NEUTRAL";"C10H14O";"Cc1ccc(C(C)C)cc1O";"RECUKUPTGUEGMW-UHFFFAOYSA-N"
"CHEMBL4303058";"GLYCIDIDAZOLE";"";"Small molecule";"2.0";"497.42";"";"";"-0.31";"215.06";"14";"1";"1";"14";"N";"0.20";"3.95";"3.39";"-1.86";"-4.36";"2";"MOL";"0";"35";"17";"1";"1";"497.1506";"-0.96";"ACID";"C18H23N7O10";"Cc1ncc([N+](=O)[O-])n1CCOC(=O)CN(CC(=O)O)CC(=O)OCCn1c([N+](=O)[O-])cnc1C";"AWSWJRUMDBPELJ-UHFFFAOYSA-N"
"CHEMBL1823241";"DINALBUPHINE SEBACATE";"DINALBUPHINE SEBACATE|NALBUPHINE SEBACATE|NALDEBAIN|SEBACOYLDINALBUPHINE";"Small molecule";"2.0";"881.12";"1";"1";"5.95";"158.46";"12";"4";"3";"15";"N";"0.09";"13.17";"10.11";"5.94";"1.19";"2";"MOL";"0";"64";"12";"4";"3";"880.4874";"0.71";"BASE";"C52H68N2O10";"O=C(CCCCCCCCC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314";"ALOIOAGKUOQNID-ITCIXCFHSA-N"
"CHEMBL3990277";"FLUCICLATIDE";"AH-111585|FLUCICLATIDE";"Protein";"2.0";"1816.04";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1814.7325";"None";"None";"C75H115FN18O27S3";"N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCCOCCOCCOCCNC(=O)COCC(N)=O)CSCC(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CO/N=C/c1ccc(F)cc1)C(=O)N2";"VXFFXZSNVKXXIB-SCSBXPEDSA-N"
"CHEMBL1621346";"TANSHINONE IIA SULFONATE";"";"Small molecule";"2.0";"374.41";"";"";"3.49";"101.65";"5";"1";"0";"1";"N";"0.61";"-3.91";"None";"1.70";"1.43";"2";"MOL";"0";"26";"6";"1";"0";"374.0824";"1.54";"ACID";"C19H18O6S";"Cc1c(S(=O)(=O)O)oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C";"UJCACMLMPLLRGW-UHFFFAOYSA-N"
"CHEMBL493737";"METHYLINOSITOL";"3-O-METHYL-D-CHIRO-INOSITOL|Cathrtomannitol|D-3-O-METHYL-CHIRO-INOSITOL|D-CHIRO-INOSITOL, 3-O-METHYL-|D-PINITOL|INOSITOL, 3-O-METHYL-, D-CHIRO-|INZITOL|MATEZIT|METHYLINOSITOL|NDI 18|NIC5-15|NSC-128700|PINIOL|PINITOL|PINITOL B";"Small molecule";"2.0";"194.18";"9";"12";"-3.18";"110.38";"6";"5";"0";"1";"N";"0.30";"12.36";"None";"-3.14";"-3.14";"0";"MOL";"0";"13";"6";"5";"0";"194.0790";"1.56";"NEUTRAL";"C7H14O6";"CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O";"DSCFFEYYQKSRSV-KLJZZCKASA-N"
"CHEMBL142652";"PICEID";"(E)-Piceid|(E)-Polydatin|PICEID|POLYDATIN|RESVERATROL 3-.BETA.-MONO-D-GLUCOSIDE|TRANS-POLYDATIN|Trans-Piceid";"Small molecule";"2.0";"390.39";"98";"157";"0.45";"139.84";"8";"6";"1";"5";"N";"0.40";"8.60";"None";"1.13";"1.11";"2";"MOL";"0";"28";"8";"6";"1";"390.1315";"1.75";"NEUTRAL";"C20H22O8";"OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"HSTZMXCBWJGKHG-CUYWLFDKSA-N"
"CHEMBL4300856";"FLUBROBENGUANE";"LMI-1195";"Small molecule";"2.0";"304.16";"";"";"2.17";"71.13";"2";"3";"0";"6";"N";"0.43";"None";"11.68";"1.64";"-0.77";"1";"MOL";"0";"17";"4";"4";"0";"303.0383";"-0.76";"BASE";"C11H15BrFN3O";"N=C(N)NCc1ccc(OCCCF)c(Br)c1";"ZYULQCDNUYJBRI-UHFFFAOYSA-N"
"CHEMBL440464";"(+/-)NICOTINE";"(+/-)NICOTINE";"Small molecule";"2.0";"162.24";"21";"39";"1.85";"16.13";"2";"0";"0";"1";"Y";"0.63";"None";"8.58";"1.16";"-0.04";"1";"MOL";"0";"12";"2";"0";"0";"162.1157";"-0.41";"BASE";"C10H14N2";"CN1CCCC1c1cccnc1";"SNICXCGAKADSCV-UHFFFAOYSA-N"
"CHEMBL4297493";"GSK-232802";"GSK-232802|GSK232802";"Small molecule";"2.0";"364.49";"";"";"6.13";"57.53";"2";"2";"1";"3";"N";"0.69";"4.06";"None";"6.17";"3.04";"2";"MOL";"0";"27";"3";"2";"1";"364.2038";"0.47";"ACID";"C24H28O3";"CC1(C)CC(=C(c2ccc(O)cc2)c2ccc(C(=O)O)cc2)CC(C)(C)C1";"KNQLNDPHLXIOCY-UHFFFAOYSA-N"
"CHEMBL288114";"GALLIC ACID";"BENZOIC ACID, 3,4,5-TRIHYDROXY-|GALLIC ACID|Gallate|Gallic acid|NSC-20103|NSC-674319";"Small molecule";"2.0";"170.12";"177";"600";"0.50";"97.99";"4";"4";"0";"1";"N";"0.46";"3.94";"None";"0.72";"-2.48";"1";"MOL";"0";"12";"5";"4";"0";"170.0215";"0.98";"ACID";"C7H6O5";"O=C(O)c1cc(O)c(O)c(O)c1";"LNTHITQWFMADLM-UHFFFAOYSA-N"
"CHEMBL3707269";"UPADACITINIB TARTRATE";"ABT-494|UPADACITINIB TARTRATE";"Small molecule";"2.0";"602.52";"";"";"2.91";"78.32";"4";"2";"0";"3";"N";"0.73";"13.99";"4.11";"0.85";"0.85";"3";"MOL";"0";"27";"7";"2";"0";"380.1572";"-1.10";"NEUTRAL";"C21H33F3N6O11";"CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O.O.O.O.O=C(O)C(O)C(O)C(=O)O";"LATZVDXOTDYECD-UFTFXDLESA-N"
"CHEMBL512306";"[18F]D";"";"Small molecule";"2.0";"398.48";"8";"34";"3.77";"59.73";"5";"0";"0";"8";"N";"0.58";"None";"1.43";"3.05";"3.05";"3";"MOL";"0";"29";"6";"0";"0";"398.2118";"-1.77";"NEUTRAL";"C22H27FN4O2";"CCN(CC)C(=O)Cc1c(-c2ccc(OCCF)cc2)nn2c(C)cc(C)nc12";"FLZZFWBNYJNHMY-UHFFFAOYSA-N"
"CHEMBL5095385";"NANRILKEFUSP ALFA";"NANRILKEFUSP ALFA|NANRILKEFUSP ALFA |SO-C101|SOT 101|SOT-101|SOT101";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108421";"LERIDISTIM";"LERIDISTIM|SC-70935";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297342";"EDOTREOTIDE YTTRIUM Y-90";"90Y-DOTA-TYR3-OCTREOTIDE|90Y-DOTATOC|90Y-SMT-487|90YDOTATOC|DOTATOC YTTRIUM Y-90|EDOTREOTIDE 90Y CHELATE|EDOTREOTIDE YTTRIUM Y-90|SMT-487 Y-90|Y-90 DOTA-TYR(3)-OCTREOTIDE|YTTRIUM (90Y) EDOTREOTIDE|YTTRIUM Y 90-DOTA-TYR3-OCTREOTIDE|YTTRIUM Y 90-EDOTREOTIDE";"Protein";"2.0";"1508.55";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"1506.4979";"None";"None";"C65H89N14O18S2Y";"";""
"CHEMBL5095212";"ASP-8477";"ASP 8477|ASP-8477|ASP8477";"Small molecule";"2.0";"325.37";"";"";"2.93";"71.53";"4";"1";"0";"3";"N";"0.94";"None";"3.81";"1.98";"1.98";"2";"MOL";"0";"24";"6";"1";"0";"325.1426";"-1.83";"NEUTRAL";"C18H19N3O3";"O=C(Nc1ccccc1)C1CCN(C(=O)Oc2cccnc2)CC1";"PLCMZPFTMOAGOE-UHFFFAOYSA-N"
"CHEMBL41632";"TIRATRICOL";"3,5,3'-TRIIODOTHYROACETATE|LEVOTHYROXINE SODIUM IMPURITY, TRIIODOTHYROACETIC ACID, OR T3-ACETIC ACID-|NSC-759294|T3-ACETIC ACID|TIRACANA|TIRATRICOL|TRIAC|TRIIODOTHYROACETIC ACID";"Small molecule";"2.0";"621.93";"41";"97";"4.63";"66.76";"3";"2";"1";"4";"N";"0.49";"2.31";"None";"5.59";"2.05";"2";"MOL";"0";"21";"4";"2";"1";"621.7635";"0.27";"ACID";"C14H9I3O4";"O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1";"UOWZUVNAGUAEQC-UHFFFAOYSA-N"
"CHEMBL2109053";"ECHINACEA ANGUSTIFOLIA";"ECHINACEA ANGUSTIFOLIA";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3989793";"SODIUM SULFIDE";"SODIUM SULFIDE";"Small molecule";"2.0";"240.18";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"77.9516";"None";"None";"H18Na2O9S";"O.O.O.O.O.O.O.O.O.[Na+].[Na+].[S-2]";"ZGHLCBJZQLNUAZ-UHFFFAOYSA-N"
"CHEMBL1873035";"LEVOGLUCOSE";"FM-602|L(-)-GLUCOSE|LEVOGLUCOSE";"Small molecule";"2.0";"180.16";"3";"3";"-3.22";"110.38";"6";"5";"0";"1";"N";"0.29";"11.30";"None";"-2.93";"-2.93";"0";"MOL";"0";"12";"6";"5";"0";"180.0634";"2.63";"NEUTRAL";"C6H12O6";"OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O";"WQZGKKKJIJFFOK-ZZWDRFIYSA-N"
"CHEMBL4594418";"ARM-210";"ARM-210|ARM210|RYCAL DMD|S-48168|S48168";"Small molecule";"2.0";"329.42";"";"";"3.50";"49.77";"4";"1";"0";"4";"N";"0.93";"3.68";"7.70";"0.65";"0.51";"2";"MOL";"0";"23";"4";"1";"0";"329.1086";"-1.02";"ACID";"C18H19NO3S";"COc1ccc2c(c1)CN(Cc1ccc(C(=O)O)cc1)CCS2";"JIGDAUOKKYKRKO-UHFFFAOYSA-N"
"CHEMBL187734";"TETRADECYLTHIOACETIC ACID";"TETRADECYLTHIOACETIC ACID|Tetradecylsulfanyl-Acetic Acid";"Small molecule";"2.0";"288.50";"41";"112";"5.51";"37.30";"2";"1";"1";"15";"N";"0.40";"4.58";"None";"6.06";"3.32";"0";"MOL";"0";"19";"2";"1";"1";"288.2123";"-0.27";"ACID";"C16H32O2S";"CCCCCCCCCCCCCCSCC(=O)O";"IPBCWPPBAWQYOO-UHFFFAOYSA-N"
"CHEMBL406291";"BRADYKININ";"BRADYKININ|BRS-640|CALLIDIN I|KALLIDIN I|KALLIDIN-9";"Protein";"2.0";"1060.23";"16";"55";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"1059.5614";"None";"None";"C50H73N15O11";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)O";"QXZGBUJJYSLZLT-FDISYFBBSA-N"
"CHEMBL437472";"ENDOTHELIN";"ENDOTHELIN|ENDOTHELIN (PORCINE)|ENDOTHELIN 1 (HUMAN)|ENDOTHELIN 1 (PIG)|ENDOTHELIN 1 (RANA RIDIBUNDA)|ENDOTHELIN 1 (RAT)|ENDOTHELIN-1|Endothelin 1|Et 1|HUMAN ENDOTHELIN";"Protein";"2.0";"2491.95";"11";"38";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"2490.0187";"None";"None";"C109H159N25O32S5";"CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@H](CO)C(=O)N[C@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC";"ZUBDGKVDJUIMQQ-UBFCDGJISA-N"
"CHEMBL579217";"FLORBENAZINE";"";"Small molecule";"2.0";"365.49";"3";"5";"3.76";"41.93";"4";"1";"0";"7";"N";"0.75";"None";"8.18";"2.93";"2.09";"1";"MOL";"0";"26";"4";"1";"0";"365.2366";"0.83";"NEUTRAL";"C21H32FNO3";"COc1cc2c(cc1OCCCF)CCN1C[C@@H](CC(C)C)[C@H](O)C[C@H]21";"GNKGXQHHUUEYQV-BHIYHBOVSA-N"
"CHEMBL2219420";"BRILACIDIN TETRAHYDROCHLORIDE";"BRILACIDIN TETRAHYDROCHLORIDE|PMX 30063|PMX-30063|PMX30063";"Small molecule";"2.0";"1082.76";"";"";"3.68";"308.50";"12";"12";"3";"20";"N";"0.03";"11.91";"12.25";"0.69";"-8.70";"3";"MOL";"0";"66";"20";"14";"3";"936.3942";"-0.39";"BASE";"C40H54Cl4F6N14O6";"Cl.Cl.Cl.Cl.N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1";"QTHBCQCKYVOFDR-PIJQHSLXSA-N"
"CHEMBL2105655";"SOTRASTAURIN ACETATE";"AEB071|SOTRASTAURIN ACETATE";"Small molecule";"2.0";"498.54";"";"";"2.43";"94.22";"6";"2";"0";"3";"N";"0.48";"9.66";"7.40";"3.27";"2.96";"4";"MOL";"0";"33";"8";"2";"0";"438.1804";"-0.57";"NEUTRAL";"C27H26N6O4";"CC(=O)O.CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1";"RVEUYBMXVVDLFO-UHFFFAOYSA-N"
